,text,summary
87,"Пьяный мужчина изнасиловал москвичку неподалеку от храма, где дежурил ночью. Как рассказали “МК” в Лефортовском следственном отделе СКП РФ по Москве, 26-летний житель Украины несколько лет назад прибился к церковному приходу и помогал там по хозяйству в обмен на кров и пищу. В ночь на 7 января трудник, заступив на вахту по митрополии, злоупотребил спиртным. Разогретого алкоголем парня потянуло на подвиги и, сняв ритуальное одеяние, он вышел “на охоту”. В нескольких кварталах от обители труднику на глаза попалась жительница района, возвращавшаяся из гостей в одиночестве. Недолго думая старовер набросился на дамочку с ножом. Приставив лезвие к горлу несчастной, он затащил девушку за гаражи, где надругался над ней в извращенной форме. Девушка описала блюстителям закона приметы и одежду негодяя — особенно ей запомнился шарф. Один из милиционеров заметил на снегу свежие следы, предположительно от мужских военных сапог — берцев. Отпечатки привели проворных милиционеров к Рогожскому кладбищу, неподалеку от которого размещается здание Русской православной старообрядческой церкви. Стражи порядка на всякий случай постучались в храм. Двери открыл мужчина и недовольно заявил милиционерам, что те мешают молиться верующим. Патрульные обратили внимание, что собеседник старается не показывать лицо. Стражи порядка фонариком осветили обитель через стекло. Луч света осветил почивальню трудников, и милиционеры увидели берцы, на подошвах которых был еще неоттаявший снег, рядом на стуле висел и приметный шарф. Через несколько минут поисков навстречу милиционерам вышел подозреваемый в церковном одеянии. “Знаешь, за что мы тебя ищем?” — спросил один из милиционеров. Тот сознался в изнасиловании. Свой поступок насильник объяснил просто: “Бес попутал”. Оказалось, что скитальца нечистый попутал не в первый раз — у мужчины уже имелась судимость за хранение наркотиков, а в его келье милиционеры нашли несколько ножей и заточек. МЕЖДУ ТЕМ В то же время на Рязанском проспекте, было также совершено изнасилование. Как стало известно “МК”, внимание 31-летнего таджика, шатавшегося пьяным по улице, привлекла симпатичная азиатка, продававшая в торговом тонаре цветы. Земляк через стекло сделал ей непристойное предложение, на что 23-летняя гражданка ответила категорическим отказом. Тогда мужчина начал атаковать павильон. Дамочка успела позвонить по мобильному хозяевам, но от поругания это ее не спасло. Подонок успел изнасиловать барышню. Милиционеры вместе с хозяевами точки задержали извращенца прямо на месте злодеяния. Со слов насильника, в прошлом он профессионально занимался единоборствами. Всех, кто располагает информацией о преступнике, просят звонить: 670-27-02, 670-50-75.",Подонок успел изнасиловать барышню. Стражи порядка фонариком осветили обитель через стекло. Стражи порядка на всякий случай постучались в храм. 
88,"Бедолаге полностью разорвало сфинктер. Как удалось выяснить “МК”, этот случай произошел в одном из частных домов поселка Александровка, который входит в городскую черту подмосковной Дубны. На фазенде накануне Нового года собралась компания из 10 человек. Товарищи изрядно приняли на грудь. После этого одному из них — 34-летнему местному жителю, облаченному в костюм Супермена с красным колпаком на голове, пришла в голову дикая мысль. Ради шутки гражданин засунул себе в анус фейерверк и принялся ползать по двору на карачках. По словам медиков, приятели от смеха буквально надрывали животы. Дабы еще пуще повеселить товарищей, мужчина самостоятельно подпалил петарду! Раздался хлопок, а после окрестности огласил громкий вопль бедолаги. Вмиг протрезвевшие граждане доставили истекающего кровью товарища в местную лечебницу. Как определили врачи, мужчина получил сильные ожоги ягодиц и травму сфинктера. Прямая кишка, к счастью, не пострадала. Доктора оказали ему первую медицинскую помощь — положили на больное место лед и заткнули рану бинтами. Затем мужчину доставили в столичную лечебницу, где пациента экстренно определили в операционную. Здесь доктора сформировали из кишки страдальца так называемую стому и вывели ее на брюшную полость, дабы мужчина смог оправлять свои естественные надобности. Теперь ему предстоят реконструктивные операции по восстановлению сфинктера.",Вмиг протрезвевшие граждане доставили истекающего кровью товарища в местную лечебницу. Товарищи изрядно приняли на грудь. Бедолаге полностью разорвало сфинктер. 
89,"Однако ожидания большинства из них не оправдаются. К такому выводу пришли отечественные ученые-социологи. Как сообщили “МК” в Институте глобализации и социальных движений (ИГСО), проведенный социологический опрос показал, что в 2010 году только 9% россиян ожидают уменьшения заработной платы. Более 30% респондентов уверены в предстоящем росте зарплат, причем наибольший оптимизм проявляют молодые работники. Однако именно они наиболее уязвимы в плане трудоустройства из-за недостаточного опыта (около трети россиян моложе 25 лет не могут найти работу). Оптимизм россиян, по мнению социологов, имеет глубокие эмоциональные корни. Трудящиеся не хотят поверить в перелом, произошедший в их жизни с приходом кризиса. Но в 2010 году не произойдет восстановления докризисного уровня оплаты труда. Дело в том, что не последует выхода мировой экономики из кризиса из-за слабости потребителей и отсутствия инноваций в индустрии (особенно энергетике).","Как сообщили “МК” в Институте глобализации и социальных движений (ИГСО), проведенный социологический опрос показал, что в 2010 году только 9% россиян ожидают уменьшения заработной платы. Однако именно они наиболее уязвимы в плане трудоустройства из-за недостаточного опыта (около трети россиян моложе 25 лет не могут найти работу). Дело в том, что не последует выхода мировой экономики из кризиса из-за слабости потребителей и отсутствия инноваций в индустрии (особенно энергетике). "
90,"Правозащитная организация Freedom House опубликовала ежегодный доклад “Свобода в мире-2009”. Из 194 государств 47 признаны несвободными. По мнению экспертов FH, Россия входит в число “несвободных”, причем за прошедший год ситуация с демократическими свободами у нас ухудшилась. Но по ряду причин выводы, к которым пришли правозащитники, трудно назвать объективными… По версии Freedom House, свободными являются 89 стран. Частично свободны 58 государств. 47 стран (24% населения) — не свободны. Их число выросло: в прошлом году “несвободными” были всего 42 страны. “За год, отмеченный усилением репрессий против правозащитников и гражданских активистов, свертывание свобод зарегистрировано в 40 странах Африки, Латинской Америки, Ближнего Востока и бывшего СССР. Авторитарные страны, такие, как Иран, Россия, Венесуэла и Вьетнам, стали еще более репрессивными”, — говорится в докладе. В качестве доказательства “несвободы” в России приводятся факты убийств журналистов и активистов правозащитного движения, давление властей на оппозицию, неправительственные организации и независимые СМИ. Авторы доклада, однако, упускают самый убедительный аргумент нашей “несвободы” — выборы в октябре, показавшие, как далеко мы на самом деле ушли от того, что можно было бы назвать демократическим избирательным процессом, и это обстоятельство заставляет усомниться в объективности доклада Freedom House. Он объективен ровно в той же степени, в какой объективны “аналитические” передачи российских телеканалов, разоблачающие мировую закулису. Там пропаганда и здесь пропаганда. Те же яйца, только сбоку. Доклад — ангажированное исследование, отражающее отношение Запада к режиму, установленному в России еще при Путине. Если бы это отношение было благожелательным, Россия попала бы в число “частично свободных”, несмотря на убийства правозащитников. В России действительно нет тех свобод, которыми пользуются граждане демократических государств. Но их нет не потому, что так решил Freedom House. Россия — несвободная страна совсем по другой причине. Она не свободна потому, что у нас не принято называть вещи своими именами. Президент Медведев, к примеру, назвал итоги октябрьских выборов “нестерильными”. Хотя на самом деле им лучше всего подходит слово “помойка”. Если бы он так и сказал — “помойка”, у Freedom House, при всей их ангажированности, было бы гораздо меньше оснований включать Россию в обидные несвободные страны.","Частично свободны 58 государств. Те же яйца, только сбоку. Но их нет не потому, что так решил Freedom House. "
91,"На полтора месяца, до 4 марта, перенесено слушание в Страсбургском суде крайне неприятного для России дела — корпоративной жалобы ЮКОСа на отъем собственности. Оно должно было состояться сегодня, 14 января, но, как сообщила пресс-служба суда, отложено из-за невозможности присутствия российского судьи Андрея Бушева. Жалоба эта неприятна тем, что ее удовлетворение может ударить как по российской экономике, так и по имиджу российских властей. Напомним, что в 2004 году акционерами ЮКОСа была подана жалоба на нарушение прав собственности. Суть в том, что основной актив ЮКОСа судебные приставы продали с торгов, чтобы покрыть налоговые претензии государства к компании (более 1 трлн. рублей). Купила его никому не известная фирма “БайкалФинансГрупп”, и тут же всю эту компанию целиком приобрела “Роснефть”. Позже ЮКОС был признан банкротом, и акционеры остались ни с чем. Их жалобу год назад Страсбургский суд признал частично приемлемой и решил рассмотреть вопросы, связанные с отъемом собственности. Рассмотрение по разным причинам уже несколько раз переносилось. Теперь — из-за болезни судьи Бушева. Некоторые увидели здесь еще и совпадение. Буквально в декабре президент Медведев порекомендовал Госдуме ратифицировать 14-й протокол к Европейской конвенции о защите прав человека и основных свобод. Этот протокол расширяет права Страсбургского суда и упрощает там судопроизводство. Забавно, что российские парламентарии на протяжении ряда лет заявляли, что таким образом будут ущемлены права России (в результате мы оставались единственной из 47 стран, которая противилась реформе суда), а уже в пятницу Госдума может протокол ратифицировать. И тогда, мол, судьи будут более лояльны при рассмотрении жалобы акционеров. Как бы там ни было, но удовлетворение жалобы, если оно произойдет, серьезно повредит России: решения Страсбургского суда обязательны к исполнению. Например, за 2008 год Россия заплатила по его решениям более 4 млн. евро. Процесс выплаты контролируется аппаратом уполномоченного РФ при Евросуде. Как только судебное решение вступает в силу, деньги Минфин перечисляет Минюсту, а тот выплачивает их истцу. В бюджете даже предусмотрена специальная статья на эти расходы, которая корректируется ежегодно. Но сумму в триллион рублей на выплату компенсаций вряд ли внесли в бюджет. Для примера: объем Фонда национального благосостояния (ФНБ) на начало 2010 года в соответствии с утвержденным бюджетом составит 2 трлн. 812,9 млрд. руб. А общие расходы бюджета-2010 запланированы на уровне 9 трлн. 887 млрд. руб. Проще говоря, акционерам ЮКОСа, если они выиграют, придется отдать десятую часть расходов бюджета или почти треть ФНБ. Понятно, что в результате рейтинг тех, кто устроил “дело ЮКОСа”, начнет стремиться к нулю. Именно из-за этого эксперты не берутся предсказывать развитие ситуации в случае удовлетворения жалобы акционеров. По мнению адвоката Юрия Шмидта (он представляет интересы Ходорковского), результаты дела оценить очень сложно, так оно политизировано: — Неясно, как власти отнесутся к удовлетворению жалобы (в случае, если такое произойдет) и как отнесутся к размеру взыскания. Мы не беремся прогнозировать даже дело Ходорковского и Лебедева, настолько в нем много вопросов и нюансов. Что говорить о деле компании ЮКОС?..",рублей). 887 млрд. руб. 
92,"Реализовывать товар, в котором содержатся взрывчатые вещества, фирма имела право лишь судовладельцам. Как удалось узнать “МК”, информация о незаконной деятельности предприятия поступила к стражам порядка некоторое время назад. Фирма имела официальное разрешение на продажу аварийно-спасательного судового оборудования. Сбывать товар компания могла лишь судовладельцам и обязательно при наличии у покупателей соответствующих документов. Однако легального рынка сбыта для процветания фирмы не хватало, и тогда руководство решило пойти на хитрость. От имени посторонних организаций проходимцы стали продавать всем желающим фальшфейера, парашютные и звуковые ракеты бедствия, а также линеметы. Причем оборудование практически во всех случаях закупалось оптом. Недобросовестные продавцы закрыли глаза на то, что в состав ракеты, например, входит тротиловая шашка весом 100 граммов, которая очень легко изымается при грамотном демонтаже. Еще более разрушительные действия в руках злоумышленников мог произвести линемет: устройство, содержащее большое количество тротила, можно было преобразовать в адскую машинку огромной поражающей силы. Сравниться с ним могла, например, картечная пушка. Все деньги от левой продажи оборудования поступали на счета специально созданных фирм-однодневок. В момент, когда оперативники Департамента по экономической безопасности РФ нагрянули с обыском, к продаже готовились 50 звуковых ракет бедствия и 66 фальшфейеров белого огня. Стражи порядка также изъяли 16 печатей фирм-однодневок и печати организации, уполномоченной осуществлять сертификацию спецпродукции.","Причем оборудование практически во всех случаях закупалось оптом. Сравниться с ним могла, например, картечная пушка. Все деньги от левой продажи оборудования поступали на счета специально созданных фирм-однодневок. "
93,"28-летняя уроженка Перми обманом проникла в жилище 73-летней пенсионерки, ранила ее ножом, а потом заняла оборону в квартире. Как рассказала “МК” следователь ОВД по Хорошевскому району Ирина Овчинникова, злоумышленница нагрянула к пенсионерке вечером под видом сотрудницы собеса. Незваная гостья выволокла хозяйку за шиворот на кухню и, приставив к горлу нож, потребовала деньги. Каким-то чудом старушке удалось вырваться из лап злодейки, которая все же успела оставить на лице жертвы три глубокие царапины. Пенсионерка выскочила на лестничную площадку и от соседей стала набирать “02”. Мошенница принялась обшаривать комнаты в поисках денег и ценностей. Впрочем, ей так и не удалось добраться до сбережений пенсионерки. Вместе с милиционерами на место происшествия прибыла и “скорая помощь”. Медсестре “неотложки” пришлось даже вступить в переговоры с захватчицей чужого жилья, поскольку общаться со стражами порядка мадам отказалась наотрез. Медработнику удалось уговорить преступницу открыть ей дверь якобы для того, чтобы взять очень редкое сердечное лекарство для раненой бабушки. Как только злодейка открыла дверь, опера ворвались в квартиру и повязали преступницу. Как выразилась налетчица, “старушку нужно было мочить, тогда и проблем не было бы”.","Медработнику удалось уговорить преступницу открыть ей дверь якобы для того, чтобы взять очень редкое сердечное лекарство для раненой бабушки. Пенсионерка выскочила на лестничную площадку и от соседей стала набирать “02”. Мошенница принялась обшаривать комнаты в поисках денег и ценностей. "
94,"Оказалось, что криминальной подоплеки в исчезновении монумента нет — скульптура с разрешения местной администрации отправилась на реставрацию. Как уже сообщал “МК”, памятник, расположенный у входа в Коломенский завод тяжелых станков на Окском проспекте, пропал в конце декабря. Но его отсутствие обеспокоило граждан лишь после новогодних праздников. Вскоре выяснилось, что памятник “похитили” с благословения… местной администрации: скульптура отправилась на реставрацию. — Да вы бы ее видели! — пояснила “МК” одна из сотрудниц администрации. — Фундамент потрескался весь, облицовка практически осыпалась. Вот и было решено скульптуру подкорректировать. В течение месяца памятник приведут в нормальный вид и заново установят. Планируется реставрация всех коломенских памятников, чей возраст перевалил за 10—20 лет. Граждане могут не беспокоиться — все происходит с нашего ведома.","— Да вы бы ее видели! Граждане могут не беспокоиться — все происходит с нашего ведома. — Фундамент потрескался весь, облицовка практически осыпалась. "
95,"В двух шагах от места кровавых похождений милиционера банда грабителей спровоцировала ДТП и расправилась с 60-летним водителем табачной компании. Как удалось выяснить “МК”, нападение на джип, перевозивший небольшую партию сигарет, произошло на улице Генерала Белова около 20.00. Водитель и экспедитор табачной компании отгрузили в супермаркет несколько коробок и, получив деньги за партию товара, отправились обратно на базу. Однако едва внедорожник тронулся с места, как шофер почувствовал сильный удар. Задний бампер джипа сокрушила потрепанного вида “девятка”. Водитель внедорожника остался за рулем, а с виновником инцидента оправился выяснять отношения экспедитор. Пока мужчина скандалил с тремя кавказцами, которые почему-то не собирались покидать салон своей “девятки”, возле джипа прогремел выстрел. Бросившись к машине, экспедитор обнаружил истекающего кровью шофера. Бедолага получил удар ножа в живот и ранение в шею из травматического пистолета. Бандиты скрылись, забрав 70 тысяч рублей.","Бандиты скрылись, забрав 70 тысяч рублей. Бросившись к машине, экспедитор обнаружил истекающего кровью шофера. Задний бампер джипа сокрушила потрепанного вида “девятка”. "
96,"Жильцы почти трех десятков домов, подлежащих сносу, останутся жить в центре мегаполиса. Как сообщили “МК” в Москомархитектуре, в зону строительства будущего “района небоскребов” попадают 24 дома, расположенные в квартале №804 “Камушки”, 4 строения на улице Антонова-Овсеенко и здание в 1-м Красногвардейском проезде. В общей сложности новое жилье необходимо предоставить 3 тыс. человек, которые ждут решения своей судьбы больше двух лет. Сейчас подобраны три площадки, на которых развернется строительство новых жилых кварталов. Все они расположены в Пресненском районе: на территории бывшего имущественного комплекса завода “Красная Пресня”, на землях, занимаемых компанией “Торговый дом “Москва-Могилев”, и Шелепихинской набережной. На каждом из выбранных участков планируется возвести не менее 30 тыс. кв. м жилья. А на месте разрушенных “Камушков” появится крупный общественно-деловой комплекс общей площадью 500 тыс. кв. м. Более половины вновь сооруженных площадей отдадут под жилье, около 200 тыс. кв. м — под гостиницы. Оставшиеся пять сносимых домов станут “жертвами” расширения 1-го Красногвардейского проезда и строительства эстакады на пересечении 2-го Красногвардейского проезда и улицы Антонова-Овсеенко.",м жилья. кв. кв. 
97,"Сейчас на карантине отсиживаются одна белоснежная лама и четыре разноцветные альпаки: три самки и самец. Как удалось узнать “МК”, зверушки из семейства мозоленогих раньше обитали в зоопарке Берлина, а теперь приехали на новоселье в Россию. Правда, остаться на Красной Пресне смогут только две из них, а три альпаки, скорее всего, переедут в зоопитомник в Волоколамске. Все животные — юного возраста: ламе чуть больше года, самые младшие альпаки родились в прошлом году, а старшая — в 2004-м. Новеньких поселили в уличные вольеры в ветеринарном центре, так что особо любопытные посетители уже сейчас смогут разглядеть их. В будущем лама и одна альпака переселятся на просторную поляну, где сейчас в гордом одиночестве проживает гуанако. Изначально планировалось, что в этом вольере будут жить все четыре представителя этого семейства, к которому относится еще и викунья. Но ее неожиданно увезли на ПМЖ к жениху в Сибирь. Животные пока не привыкли к новому месту жительства: лама относится к сотрудникам настороженно, а альпаки предпочитают держаться кучкой и поближе к еде. Питаются они сеном и нарезанными овощами. Альпаки выглядят очень трогательно: у них густая кудрявая шерсть, короткие ножки и длинная шея. Самки черного и коричневого цвета, у одной из них на мордочке есть белые пятна. А самец — серебристо-серый. В природе все они обитают в Южной Америке. Причем альпаки — домашние животные, которых индейцы вывели, скрестив гуанако и викунью. Ламы тоже относятся к домашним питомцам, но в их предках значится только гуанако.",Питаются они сеном и нарезанными овощами. В природе все они обитают в Южной Америке. А самец — серебристо-серый. 
98,"Негодяй напоил и надругался над двумя приятельницами прямо на рабочем месте. Как уже сообщал “МК”, неприглядная история случилась в ноябре 2008 года. Незадолго до этого на Ярославском вокзале познакомились 13-летняя уроженка Хабаровска и 16-летняя жительница Костромской области. Сблизило девочек то, что обе поссорились с родственниками и убежали из семей. Общительные школьницы вскоре сдружились с вокзальными охранниками, которые по доброте душевной разрешали беглянкам переночевать в зале ожидания. Впрочем, как оказалось позже, один из чоповцев, 26-летний уроженец Кабардино-Балкарии, делал это небескорыстно. В один из дней он заманил девочек к себе в каптерку, напоил водкой и поочередно изнасиловал. Негодяй издевался над школьницами несколько часов. Как только подругам удалось вырваться, они обратились в милицию. Насильника задержали и возбудили в отношении него уголовное дело. На днях суд приговорил мужчину к 9 годам колонии строгого режима.","На днях суд приговорил мужчину к 9 годам колонии строгого режима. Негодяй напоил и надругался над двумя приятельницами прямо на рабочем месте. Сблизило девочек то, что обе поссорились с родственниками и убежали из семей. "
99,"Сделать это планируется с помощью существующей городской радиосети. До конца 2015 года все столичные радиоточки будут превращены в “социальные розетки”. При этом абонентская плата за радиоточку не возрастет, так что и Интернет, и телевидение будут практически бесплатными. Все это делается для того, чтобы популяризировать новую систему оповещения о стихийных бедствиях. Как пояснили “МК” в пресс-службе Московской городской радиотрансляционной сети, “социальные розетки” — это многофункциональные устройства, с помощью которых жители города смогут получить доступ во Всемирную Паутину, подключиться к телесети, а также по-прежнему слушать радио. Кроме того, устройства оснастят динамиками, по которым горожан при необходимости можно будет оповестить о стихийных бедствиях и других катаклизмах. Также их оборудуют “тревожными кнопками”, с помощью которых абоненты смогут подать сигнал бедствия (он поступит в центр управления сетью). Получив сигнал, оператор свяжется с абонентом и в зависимости от ситуации вызовет “скорую”, милицию, пожарных или спасателей. Кстати, оповещение в случае стихийных бедствий — одна из основных функций существующей радиосети. Для того чтобы система заработала, нужно будет установить в подъезде специальное оборудование, а затем смонтировать “соцрозетки” в квартирах. К настоящему времени связисты завершают работу над пилотным “розеточным” проектом: в двух новостройках в Кунцеве уже установлено необходимое оборудование, и со дня на день можно будет подключить жильцов к радио (3 программы), Интернету (на скорости 128 кБит/c) и телевидению (8 каналов). По желанию абонента за отдельную плату список каналов может быть расширен, а скорость Интернета увеличена. После завершения кунцевского проекта оборудование будет устанавливаться по всей Москве.","До конца 2015 года все столичные радиоточки будут превращены в “социальные розетки”. Также их оборудуют “тревожными кнопками”, с помощью которых абоненты смогут подать сигнал бедствия (он поступит в центр управления сетью). Как пояснили “МК” в пресс-службе Московской городской радиотрансляционной сети, “социальные розетки” — это многофункциональные устройства, с помощью которых жители города смогут получить доступ во Всемирную Паутину, подключиться к телесети, а также по-прежнему слушать радио. "
